timestamp,robot_id,robot_name,pos_x,pos_y,vel_x,vel_y,speed
19.297,2,swarm_bot_3,-0.3675,1.7216,0.01,-0.0433,0.0445
19.297,3,swarm_bot_4,-1.5756,0.7736,0.0404,-0.0195,0.0449
19.297,4,swarm_bot_5,-1.5733,-0.7594,0.0404,0.0191,0.0447
19.297,5,swarm_bot_6,-0.3641,-1.7187,0.0099,0.0432,0.0444
19.298,6,swarm_bot_7,1.1402,-1.3867,-0.0279,0.0349,0.0447
20.002,0,swarm_bot_1,1.8042,-0.0066,-0.0446,0.0002,0.0446
20.003,1,swarm_bot_2,1.1342,1.3708,-0.0278,-0.0345,0.0443
20.005,3,swarm_bot_4,-1.5715,0.7717,0.0403,-0.0194,0.0447
20.007,2,swarm_bot_3,-0.3665,1.7173,0.01,-0.0432,0.0444
20.008,4,swarm_bot_5,-1.5693,-0.7575,0.0403,0.0191,0.0445
20.008,5,swarm_bot_6,-0.3631,-1.7144,0.0099,0.0431,0.0443
20.008,6,swarm_bot_7,1.1374,-1.3832,-0.0279,0.0348,0.0446
20.188,0,swarm_bot_1,1.7997,-0.0066,-0.0445,0.0002,0.0445
20.19,1,swarm_bot_2,1.1315,1.3674,-0.0277,-0.0344,0.0442
20.19,4,swarm_bot_5,-1.5653,-0.7556,0.0402,0.019,0.0444
20.19,5,swarm_bot_6,-0.3621,-1.7101,0.0099,0.043,0.0441
20.191,6,swarm_bot_7,1.1347,-1.3797,-0.0278,0.0347,0.0445
20.191,2,swarm_bot_3,-0.3655,1.713,0.01,-0.0431,0.0443
20.191,3,swarm_bot_4,-1.5675,0.7698,0.0402,-0.0194,0.0446
20.994,3,swarm_bot_4,-1.5635,0.7678,0.0401,-0.0193,0.0445
20.995,4,swarm_bot_5,-1.5613,-0.7537,0.04,0.019,0.0443
20.995,0,swarm_bot_1,1.7953,-0.0066,-0.0444,0.0002,0.0444
20.996,1,swarm_bot_2,1.1287,1.3639,-0.0276,-0.0343,0.0441
20.996,2,swarm_bot_3,-0.3645,1.7087,0.0099,-0.043,0.0441
20.996,6,swarm_bot_7,1.1319,-1.3763,-0.0277,0.0346,0.0444
20.997,5,swarm_bot_6,-0.3611,-1.7058,0.0098,0.0429,0.044
21.182,0,swarm_bot_1,1.7908,-0.0066,-0.0443,0.0002,0.0443
21.182,1,swarm_bot_2,1.1259,1.3605,-0.0276,-0.0342,0.044
21.183,2,swarm_bot_3,-0.3635,1.7044,0.0099,-0.0429,0.044
21.183,3,swarm_bot_4,-1.5595,0.7659,0.04,-0.0193,0.0444
21.183,4,swarm_bot_5,-1.5573,-0.7518,0.0399,0.0189,0.0442
21.183,5,swarm_bot_6,-0.3602,-1.7015,0.0098,0.0428,0.0439
21.184,6,swarm_bot_7,1.1291,-1.3728,-0.0277,0.0345,0.0442
21.986,0,swarm_bot_1,1.7864,-0.0065,-0.0442,0.0002,0.0442
21.987,1,swarm_bot_2,1.1232,1.3571,-0.0275,-0.0342,0.0439
21.988,2,swarm_bot_3,-0.3625,1.7001,0.0099,-0.0428,0.0439
21.992,3,swarm_bot_4,-1.5555,0.764,0.0399,-0.0192,0.0443
21.993,4,swarm_bot_5,-1.5533,-0.7499,0.0398,0.0189,0.0441
21.995,5,swarm_bot_6,-0.3592,-1.6972,0.0098,0.0427,0.0438
21.996,6,swarm_bot_7,1.1264,-1.3694,-0.0276,0.0344,0.0441
22.172,3,swarm_bot_4,-1.5515,0.762,0.0398,-0.0192,0.0442
22.173,0,swarm_bot_1,1.782,-0.0065,-0.0441,0.0002,0.0441
22.173,1,swarm_bot_2,1.1204,1.3537,-0.0274,-0.0341,0.0438
22.173,2,swarm_bot_3,-0.3616,1.6959,0.0099,-0.0427,0.0438
22.174,4,swarm_bot_5,-1.5493,-0.748,0.0397,0.0188,0.044
22.174,6,swarm_bot_7,1.1236,-1.3659,-0.0275,0.0344,0.044
