timestamp,robot_id,robot_name,pos_x,pos_y,vel_x,vel_y,speed
7.817,4,swarm_bot_5,-1.5393,-0.6839,0.0417,0.0298,0.0513
7.923,4,swarm_bot_5,-1.5352,-0.681,0.0416,0.0297,0.0511
7.924,0,swarm_bot_1,1.6712,0.0774,-0.0491,0.0071,0.0496
7.924,1,swarm_bot_2,1.0535,1.4292,-0.028,-0.0216,0.0353
7.924,2,swarm_bot_3,-0.3761,1.7655,0.0049,-0.0245,0.025
7.924,3,swarm_bot_4,-1.5147,0.833,0.033,-0.0085,0.0341
8.026,1,swarm_bot_2,1.0507,1.4271,-0.0278,-0.0213,0.035
8.026,2,swarm_bot_3,-0.3756,1.7631,0.0048,-0.024,0.0245
8.027,3,swarm_bot_4,-1.5115,0.8321,0.0322,-0.009,0.0334
8.027,0,swarm_bot_1,1.6663,0.078,-0.0486,0.0065,0.0491
8.027,4,swarm_bot_5,-1.531,-0.678,0.0414,0.0296,0.0508
8.627,2,swarm_bot_3,-0.3752,1.7607,0.0046,-0.0236,0.0241
8.627,4,swarm_bot_5,-1.5269,-0.6751,0.0411,0.0295,0.0506
8.628,0,swarm_bot_1,1.6615,0.0786,-0.0482,0.0058,0.0485
8.628,1,swarm_bot_2,1.048,1.425,-0.0275,-0.021,0.0346
8.628,3,swarm_bot_4,-1.5084,0.8311,0.0314,-0.0096,0.0328
8.728,2,swarm_bot_3,-0.3747,1.7584,0.0045,-0.0232,0.0236
8.729,3,swarm_bot_4,-1.5053,0.8301,0.0305,-0.0102,0.0322
8.729,0,swarm_bot_1,1.6568,0.0791,-0.0477,0.0051,0.0479
8.729,1,swarm_bot_2,1.0452,1.4229,-0.0272,-0.0208,0.0342
8.729,4,swarm_bot_5,-1.5228,-0.6721,0.0409,0.0294,0.0504
8.841,2,swarm_bot_3,-0.3743,1.7561,0.0043,-0.0228,0.0232
8.841,1,swarm_bot_2,1.0426,1.4208,-0.027,-0.0205,0.0339
8.842,4,swarm_bot_5,-1.5187,-0.6692,0.0407,0.0293,0.0501
8.842,0,swarm_bot_1,1.652,0.0796,-0.0471,0.0043,0.0473
8.843,3,swarm_bot_4,-1.5023,0.829,0.0297,-0.0107,0.0316
8.944,3,swarm_bot_4,-1.4993,0.828,0.0299,-0.0104,0.0317
8.944,4,swarm_bot_5,-1.5147,-0.6663,0.0405,0.0291,0.0498
8.945,0,swarm_bot_1,1.6474,0.0799,-0.0466,0.0036,0.0467
8.945,1,swarm_bot_2,1.0399,1.4188,-0.0267,-0.0202,0.0335
8.945,2,swarm_bot_3,-0.3739,1.7539,0.0042,-0.0224,0.0228
9.546,1,swarm_bot_2,1.0372,1.4168,-0.0264,-0.0199,0.033
9.546,2,swarm_bot_3,-0.3734,1.7517,0.004,-0.022,0.0223
9.547,0,swarm_bot_1,1.6428,0.0802,-0.0461,0.0028,0.0462
9.547,3,swarm_bot_4,-1.4963,0.827,0.03,-0.01,0.0316
9.547,4,swarm_bot_5,-1.5107,-0.6634,0.0403,0.0286,0.0494
9.647,1,swarm_bot_2,1.0346,1.4149,-0.0261,-0.0195,0.0326
9.648,0,swarm_bot_1,1.6382,0.0804,-0.0456,0.002,0.0456
9.648,2,swarm_bot_3,-0.3731,1.7496,0.0039,-0.0215,0.0219
9.648,3,swarm_bot_4,-1.4933,0.826,0.03,-0.0096,0.0315
9.648,4,swarm_bot_5,-1.5067,-0.6606,0.0401,0.028,0.0489
9.76,0,swarm_bot_1,1.6337,0.0805,-0.045,0.0012,0.045
9.76,3,swarm_bot_4,-1.4904,0.8251,0.0299,-0.0093,0.0313
9.761,1,swarm_bot_2,1.0321,1.413,-0.0257,-0.0192,0.0321
9.761,2,swarm_bot_3,-0.3727,1.7474,0.0038,-0.0211,0.0215
9.762,4,swarm_bot_5,-1.5027,-0.6579,0.0399,0.0273,0.0483
9.865,1,swarm_bot_2,1.0295,1.4111,-0.0254,-0.0189,0.0316
9.865,2,swarm_bot_3,-0.3723,1.7454,0.0037,-0.0207,0.021
9.866,0,swarm_bot_1,1.6293,0.0806,-0.0445,0.0005,0.0445
9.866,3,swarm_bot_4,-1.4874,0.8242,0.0297,-0.0089,0.031
9.866,4,swarm_bot_5,-1.4987,-0.6553,0.0397,0.0265,0.0477
10.466,1,swarm_bot_2,1.027,1.4092,-0.025,-0.0186,0.0312
10.466,2,swarm_bot_3,-0.372,1.7433,0.0036,-0.0203,0.0206
10.466,4,swarm_bot_5,-1.4947,-0.6527,0.0396,0.0256,0.0471
10.467,0,swarm_bot_1,1.6249,0.0806,-0.044,-0.0003,0.044
10.467,3,swarm_bot_4,-1.4844,0.8233,0.0295,-0.0086,0.0307
10.568,0,swarm_bot_1,1.6205,0.0805,-0.0435,-0.001,0.0435
10.568,2,swarm_bot_3,-0.3716,1.7413,0.0035,-0.0199,0.0202
10.568,4,swarm_bot_5,-1.4908,-0.6502,0.0394,0.0247,0.0465
10.569,1,swarm_bot_2,1.0246,1.4074,-0.0247,-0.0182,0.0307
10.569,3,swarm_bot_4,-1.4815,0.8225,0.0292,-0.0082,0.0304
10.674,0,swarm_bot_1,1.6162,0.0803,-0.043,-0.0017,0.043
10.675,1,swarm_bot_2,1.0221,1.4056,-0.0243,-0.0179,0.0302
10.676,2,swarm_bot_3,-0.3713,1.7394,0.0034,-0.0195,0.0198
10.677,3,swarm_bot_4,-1.4786,0.8217,0.0289,-0.0079,0.03
10.677,4,swarm_bot_5,-1.4869,-0.6478,0.0392,0.0237,0.0459
10.777,0,swarm_bot_1,1.612,0.08,-0.0425,-0.0024,0.0426
10.778,2,swarm_bot_3,-0.3709,1.7375,0.0033,-0.0191,0.0194
10.778,3,swarm_bot_4,-1.4758,0.821,0.0286,-0.0076,0.0296
10.778,1,swarm_bot_2,1.0197,1.4038,-0.0239,-0.0176,0.0297
10.778,4,swarm_bot_5,-1.483,-0.6456,0.0391,0.0228,0.0452
11.378,0,swarm_bot_1,1.6078,0.0797,-0.042,-0.003,0.0421
11.378,1,swarm_bot_2,1.0174,1.4021,-0.0236,-0.0173,0.0293
11.378,2,swarm_bot_3,-0.3706,1.7356,0.0032,-0.0188,0.019
11.379,3,swarm_bot_4,-1.4729,0.8202,0.0283,-0.0073,0.0292
11.379,4,swarm_bot_5,-1.4791,-0.6434,0.0389,0.0218,0.0446
11.479,0,swarm_bot_1,1.6036,0.0794,-0.0416,-0.0037,0.0417
11.479,2,swarm_bot_3,-0.3703,1.7338,0.0031,-0.0184,0.0186
11.48,1,swarm_bot_2,1.0151,1.4004,-0.0232,-0.0171,0.0288
11.48,3,swarm_bot_4,-1.4701,0.8195,0.028,-0.0071,0.0288
11.48,4,swarm_bot_5,-1.4752,-0.6413,0.0388,0.0209,0.044
11.592,0,swarm_bot_1,1.5995,0.0789,-0.0411,-0.0043,0.0413
11.592,1,swarm_bot_2,1.0128,1.3987,-0.0228,-0.0168,0.0283
11.592,2,swarm_bot_3,-0.37,1.732,0.003,-0.018,0.0183
11.593,3,swarm_bot_4,-1.4674,0.8188,0.0276,-0.0068,0.0284
11.593,4,swarm_bot_5,-1.4713,-0.6393,0.0386,0.0199,0.0435
11.693,4,swarm_bot_5,-1.4675,-0.6374,0.0385,0.019,0.0429
11.693,0,swarm_bot_1,1.5954,0.0785,-0.0407,-0.0049,0.041
11.694,1,swarm_bot_2,1.0105,1.3971,-0.0225,-0.0165,0.0279
11.694,2,swarm_bot_3,-0.3697,1.7302,0.0029,-0.0177,0.0179
11.694,3,swarm_bot_4,-1.4646,0.8182,0.0273,-0.0066,0.0281
12.293,0,swarm_bot_1,1.5914,0.0779,-0.0402,-0.0054,0.0406
12.293,1,swarm_bot_2,1.0083,1.3954,-0.0221,-0.0163,0.0275
12.294,2,swarm_bot_3,-0.3694,1.7285,0.0029,-0.0173,0.0175
12.294,3,swarm_bot_4,-1.462,0.8175,0.0269,-0.0064,0.0277
12.294,4,swarm_bot_5,-1.4637,-0.6356,0.0383,0.0181,0.0424
12.394,1,swarm_bot_2,1.0061,1.3938,-0.0218,-0.016,0.027
12.394,3,swarm_bot_4,-1.4593,0.8169,0.0265,-0.0062,0.0273
12.395,4,swarm_bot_5,-1.4598,-0.6339,0.0382,0.0172,0.0419
12.395,0,swarm_bot_1,1.5874,0.0773,-0.0398,-0.006,0.0403
12.395,2,swarm_bot_3,-0.3692,1.7268,0.0028,-0.0169,0.0172
12.499,0,swarm_bot_1,1.5835,0.0767,-0.0394,-0.0065,0.0399
12.499,2,swarm_bot_3,-0.3689,1.7251,0.0027,-0.0166,0.0168
12.5,3,swarm_bot_4,-1.4567,0.8163,0.0262,-0.0061,0.0269
12.5,4,swarm_bot_5,-1.456,-0.6323,0.038,0.0163,0.0414
12.501,1,swarm_bot_2,1.004,1.3923,-0.0214,-0.0158,0.0266
12.603,0,swarm_bot_1,1.5796,0.076,-0.039,-0.007,0.0396
12.603,1,swarm_bot_2,1.0019,1.3907,-0.0211,-0.0156,0.0262
12.604,2,swarm_bot_3,-0.3686,1.7235,0.0027,-0.0163,0.0165
12.604,3,swarm_bot_4,-1.4541,0.8157,0.0258,-0.0059,0.0265
12.604,4,swarm_bot_5,-1.4522,-0.6307,0.0379,0.0155,0.0409
13.203,0,swarm_bot_1,1.5757,0.0752,-0.0387,-0.0074,0.0394
13.203,1,swarm_bot_2,0.9998,1.3892,-0.0207,-0.0154,0.0258
13.203,3,swarm_bot_4,-1.4516,0.8151,0.0254,-0.0058,0.0261
13.203,4,swarm_bot_5,-1.4485,-0.6292,0.0377,0.0147,0.0405
13.204,2,swarm_bot_3,-0.3684,1.7219,0.0026,-0.0159,0.0161
13.303,0,swarm_bot_1,1.5719,0.0744,-0.0383,-0.0079,0.0391
13.303,3,swarm_bot_4,-1.4491,0.8145,0.0251,-0.0057,0.0257
13.304,1,swarm_bot_2,0.9978,1.3876,-0.0204,-0.0152,0.0254
13.304,2,swarm_bot_3,-0.3681,1.7203,0.0025,-0.0156,0.0158
13.304,4,swarm_bot_5,-1.4447,-0.6279,0.0376,0.0139,0.0401
13.41,0,swarm_bot_1,1.5681,0.0736,-0.0379,-0.0083,0.0388
13.41,1,swarm_bot_2,0.9958,1.3861,-0.02,-0.015,0.025
13.411,2,swarm_bot_3,-0.3679,1.7188,0.0025,-0.0153,0.0155
13.411,3,swarm_bot_4,-1.4466,0.814,0.0247,-0.0056,0.0253
13.412,4,swarm_bot_5,-1.441,-0.6265,0.0374,0.0131,0.0397
13.513,0,swarm_bot_1,1.5643,0.0727,-0.0376,-0.0087,0.0386
13.513,1,swarm_bot_2,0.9938,1.3847,-0.0197,-0.0148,0.0247
13.513,2,swarm_bot_3,-0.3676,1.7173,0.0024,-0.0149,0.0151
13.514,3,swarm_bot_4,-1.4442,0.8134,0.0243,-0.0055,0.025
13.514,4,swarm_bot_5,-1.4372,-0.6253,0.0373,0.0124,0.0393
14.113,0,swarm_bot_1,1.5606,0.0718,-0.0373,-0.0091,0.0384
14.113,1,swarm_bot_2,0.9919,1.3832,-0.0194,-0.0147,0.0243
14.113,2,swarm_bot_3,-0.3674,1.7159,0.0024,-0.0146,0.0148
14.114,3,swarm_bot_4,-1.4418,0.8129,0.024,-0.0054,0.0246
14.114,4,swarm_bot_5,-1.4335,-0.6241,0.0371,0.0117,0.039
14.214,1,swarm_bot_2,0.99,1.3817,-0.019,-0.0145,0.0239
14.215,0,swarm_bot_1,1.5569,0.0709,-0.0369,-0.0095,0.0381
14.215,2,swarm_bot_3,-0.3671,1.7144,0.0023,-0.0143,0.0145
14.215,3,swarm_bot_4,-1.4394,0.8123,0.0236,-0.0054,0.0242
14.215,4,swarm_bot_5,-1.4298,-0.623,0.037,0.0111,0.0386
14.325,0,swarm_bot_1,1.5533,0.0699,-0.0366,-0.0099,0.0379
14.326,1,swarm_bot_2,0.9881,1.3803,-0.0187,-0.0144,0.0236
14.326,4,swarm_bot_5,-1.4261,-0.622,0.0369,0.0104,0.0383
14.326,2,swarm_bot_3,-0.3669,1.713,0.0023,-0.014,0.0142
14.326,3,swarm_bot_4,-1.4371,0.8118,0.0233,-0.0053,0.0239
14.43,1,swarm_bot_2,0.9863,1.3789,-0.0184,-0.0142,0.0233
14.43,2,swarm_bot_3,-0.3667,1.7116,0.0022,-0.0137,0.0139
14.431,0,swarm_bot_1,1.5496,0.0689,-0.0363,-0.0102,0.0377
14.431,3,swarm_bot_4,-1.4348,0.8113,0.0229,-0.0053,0.0235
14.431,4,swarm_bot_5,-1.4225,-0.621,0.0367,0.0098,0.038
15.031,0,swarm_bot_1,1.546,0.0678,-0.036,-0.0105,0.0375
15.031,1,swarm_bot_2,0.9844,1.3775,-0.0181,-0.0141,0.0229
15.031,3,swarm_bot_4,-1.4325,0.8108,0.0226,-0.0053,0.0232
15.032,2,swarm_bot_3,-0.3665,1.7103,0.0022,-0.0134,0.0136
15.032,4,swarm_bot_5,-1.4188,-0.6201,0.0366,0.0092,0.0378
15.132,1,swarm_bot_2,0.9827,1.3761,-0.0178,-0.014,0.0226
15.133,2,swarm_bot_3,-0.3663,1.709,0.0021,-0.0131,0.0133
15.133,3,swarm_bot_4,-1.4303,0.8102,0.0223,-0.0052,0.0229
15.133,4,swarm_bot_5,-1.4152,-0.6192,0.0365,0.0087,0.0375
15.134,0,swarm_bot_1,1.5424,0.0667,-0.0357,-0.0108,0.0374
15.242,0,swarm_bot_1,1.5389,0.0656,-0.0355,-0.0111,0.0372
15.242,1,swarm_bot_2,0.9809,1.3747,-0.0175,-0.0138,0.0223
15.242,2,swarm_bot_3,-0.3661,1.7077,0.0021,-0.0128,0.013
15.242,3,swarm_bot_4,-1.4281,0.8097,0.0219,-0.0052,0.0226
15.242,4,swarm_bot_5,-1.4115,-0.6184,0.0364,0.0081,0.0373
15.345,0,swarm_bot_1,1.5354,0.0645,-0.0352,-0.0114,0.037
