timestamp,robot_id,robot_name,pos_x,pos_y,vel_x,vel_y,speed
1.184,0,swarm_bot_1,1.5746,0.0718,-0.0385,-0.0072,0.0391
1.185,1,swarm_bot_2,0.9993,1.3862,-0.0205,-0.0151,0.0255
1.288,0,swarm_bot_1,1.5708,0.071,-0.0381,-0.0076,0.0389
1.288,1,swarm_bot_2,0.9973,1.3847,-0.0202,-0.0149,0.0251
1.289,2,swarm_bot_3,-0.3687,1.7172,0.0029,-0.0156,0.0158
1.289,3,swarm_bot_4,-1.4579,0.8228,0.0251,-0.0049,0.0255
1.289,4,swarm_bot_5,-1.4113,-0.6141,0.0374,0.0115,0.0392
1.889,0,swarm_bot_1,1.567,0.0702,-0.0378,-0.0081,0.0386
1.889,1,swarm_bot_2,0.9953,1.3832,-0.0198,-0.0147,0.0247
1.89,2,swarm_bot_3,-0.3684,1.7157,0.0028,-0.0152,0.0155
1.89,3,swarm_bot_4,-1.4555,0.8223,0.0247,-0.0049,0.0252
1.89,4,swarm_bot_5,-1.4076,-0.613,0.0373,0.0109,0.0389
1.99,1,swarm_bot_2,0.9934,1.3818,-0.0195,-0.0146,0.0243
1.99,2,swarm_bot_3,-0.3681,1.7142,0.0028,-0.0149,0.0152
1.991,0,swarm_bot_1,1.5633,0.0694,-0.0374,-0.0085,0.0384
1.991,3,swarm_bot_4,-1.4531,0.8218,0.0243,-0.0048,0.0248
1.991,4,swarm_bot_5,-1.4039,-0.612,0.0372,0.0103,0.0386
2.097,0,swarm_bot_1,1.5596,0.0685,-0.0371,-0.0089,0.0381
2.098,1,swarm_bot_2,0.9914,1.3803,-0.0192,-0.0144,0.024
2.098,2,swarm_bot_3,-0.3679,1.7127,0.0027,-0.0146,0.0148
2.098,4,swarm_bot_5,-1.4002,-0.611,0.0371,0.0097,0.0383
2.099,3,swarm_bot_4,-1.4507,0.8213,0.0239,-0.0048,0.0244
2.204,4,swarm_bot_5,-1.3965,-0.6101,0.0369,0.0092,0.0381
2.204,0,swarm_bot_1,1.5559,0.0675,-0.0368,-0.0092,0.0379
2.205,1,swarm_bot_2,0.9896,1.3789,-0.0188,-0.0143,0.0236
2.205,2,swarm_bot_3,-0.3676,1.7113,0.0027,-0.0143,0.0145
2.205,3,swarm_bot_4,-1.4483,0.8209,0.0235,-0.0048,0.024
2.805,0,swarm_bot_1,1.5523,0.0666,-0.0364,-0.0096,0.0377
2.805,1,swarm_bot_2,0.9877,1.3775,-0.0185,-0.0141,0.0233
2.805,2,swarm_bot_3,-0.3673,1.7099,0.0026,-0.014,0.0142
2.806,3,swarm_bot_4,-1.446,0.8204,0.0232,-0.0048,0.0237
2.806,4,swarm_bot_5,-1.3928,-0.6092,0.0368,0.0087,0.0378
2.907,1,swarm_bot_2,0.9859,1.3761,-0.0182,-0.014,0.023
2.907,0,swarm_bot_1,1.5486,0.0656,-0.0361,-0.0099,0.0375
2.907,2,swarm_bot_3,-0.3671,1.7085,0.0026,-0.0137,0.0139
2.907,3,swarm_bot_4,-1.4437,0.8199,0.0228,-0.0048,0.0233
2.908,4,swarm_bot_5,-1.3891,-0.6084,0.0367,0.0082,0.0376
3.017,0,swarm_bot_1,1.5451,0.0646,-0.0359,-0.0103,0.0373
3.017,1,swarm_bot_2,0.9841,1.3747,-0.0179,-0.0139,0.0226
3.018,2,swarm_bot_3,-0.3668,1.7072,0.0025,-0.0134,0.0136
3.018,4,swarm_bot_5,-1.3855,-0.6077,0.0366,0.0077,0.0374
3.019,3,swarm_bot_4,-1.4415,0.8194,0.0225,-0.0048,0.023
3.119,0,swarm_bot_1,1.5415,0.0635,-0.0356,-0.0106,0.0371
3.119,1,swarm_bot_2,0.9823,1.3733,-0.0176,-0.0138,0.0223
3.12,2,swarm_bot_3,-0.3666,1.7059,0.0025,-0.0131,0.0133
3.12,3,swarm_bot_4,-1.4393,0.8189,0.0221,-0.0049,0.0226
3.12,4,swarm_bot_5,-1.3818,-0.6069,0.0365,0.0072,0.0372
3.719,1,swarm_bot_2,0.9806,1.372,-0.0173,-0.0137,0.022
3.719,2,swarm_bot_3,-0.3663,1.7046,0.0024,-0.0128,0.013
3.719,3,swarm_bot_4,-1.4371,0.8184,0.0218,-0.0049,0.0223
3.72,0,swarm_bot_1,1.5381,0.0625,-0.0344,-0.0105,0.036
3.72,4,swarm_bot_5,-1.3783,-0.6063,0.0354,0.0067,0.036
3.82,2,swarm_bot_3,-0.3661,1.7034,0.0024,-0.0125,0.0127
3.821,0,swarm_bot_1,1.5347,0.0614,-0.0335,-0.0104,0.0351
3.821,1,swarm_bot_2,0.9789,1.3706,-0.0169,-0.0135,0.0217
3.822,3,swarm_bot_4,-1.4349,0.8179,0.0214,-0.0049,0.022
3.822,4,swarm_bot_5,-1.3748,-0.6056,0.0345,0.0063,0.0351
3.932,0,swarm_bot_1,1.5314,0.0604,-0.0327,-0.0105,0.0343
3.932,1,swarm_bot_2,0.9773,1.3693,-0.0166,-0.0134,0.0214
3.932,3,swarm_bot_4,-1.4328,0.8174,0.0211,-0.005,0.0216
3.933,4,swarm_bot_5,-1.3714,-0.6051,0.0339,0.0058,0.0344
3.933,2,swarm_bot_3,-0.3659,1.7021,0.0023,-0.0122,0.0124
4.036,1,swarm_bot_2,0.9756,1.3679,-0.0163,-0.0133,0.021
4.036,0,swarm_bot_1,1.5282,0.0593,-0.032,-0.0106,0.0337
4.036,2,swarm_bot_3,-0.3656,1.701,0.0023,-0.0119,0.0121
4.037,3,swarm_bot_4,-1.4308,0.8169,0.0207,-0.005,0.0213
4.037,4,swarm_bot_5,-1.3681,-0.6045,0.0333,0.0054,0.0338
4.636,1,swarm_bot_2,0.974,1.3666,-0.016,-0.0132,0.0207
4.636,2,swarm_bot_3,-0.3654,1.6998,0.0022,-0.0116,0.0118
4.637,3,swarm_bot_4,-1.4287,0.8164,0.0204,-0.005,0.021
4.637,0,swarm_bot_1,1.5251,0.0582,-0.0315,-0.0107,0.0332
4.638,4,swarm_bot_5,-1.3648,-0.604,0.0329,0.005,0.0333
4.738,3,swarm_bot_4,-1.4267,0.8159,0.02,-0.0051,0.0207
4.738,4,swarm_bot_5,-1.3616,-0.6036,0.0325,0.0046,0.0328
4.739,0,swarm_bot_1,1.522,0.0572,-0.031,-0.0108,0.0328
4.739,1,swarm_bot_2,0.9725,1.3653,-0.0156,-0.0131,0.0204
4.739,2,swarm_bot_3,-0.3652,1.6987,0.0022,-0.0114,0.0116
4.85,0,swarm_bot_1,1.5189,0.0561,-0.0306,-0.011,0.0325
4.85,3,swarm_bot_4,-1.4247,0.8154,0.0197,-0.0051,0.0203
4.85,4,swarm_bot_5,-1.3583,-0.6031,0.0322,0.0042,0.0325
4.851,1,swarm_bot_2,0.9709,1.364,-0.0153,-0.013,0.0201
4.851,2,swarm_bot_3,-0.365,1.6975,0.0021,-0.0111,0.0113
4.953,0,swarm_bot_1,1.5159,0.0549,-0.0302,-0.0112,0.0322
4.953,1,swarm_bot_2,0.9694,1.3627,-0.015,-0.0129,0.0198
4.953,3,swarm_bot_4,-1.4228,0.8149,0.0194,-0.0052,0.0201
4.954,4,swarm_bot_5,-1.3551,-0.6028,0.032,0.0039,0.0322
4.954,2,swarm_bot_3,-0.3648,1.6965,0.0021,-0.0108,0.011
5.454,1,swarm_bot_2,0.968,1.3614,-0.0147,-0.0128,0.0195
5.455,2,swarm_bot_3,-0.3646,1.6954,0.002,-0.0106,0.0108
5.455,3,swarm_bot_4,-1.4209,0.8144,0.0191,-0.0052,0.0198
5.455,4,swarm_bot_5,-1.352,-0.6024,0.0318,0.0035,0.032
5.455,0,swarm_bot_1,1.5129,0.0538,-0.0299,-0.0114,0.032
5.556,0,swarm_bot_1,1.5099,0.0526,-0.0296,-0.0116,0.0318
5.556,1,swarm_bot_2,0.9665,1.3601,-0.0144,-0.0127,0.0193
5.556,2,swarm_bot_3,-0.3644,1.6944,0.002,-0.0103,0.0105
5.557,3,swarm_bot_4,-1.419,0.8139,0.0188,-0.0053,0.0195
5.557,4,swarm_bot_5,-1.3488,-0.6021,0.0316,0.0032,0.0318
5.665,0,swarm_bot_1,1.507,0.0515,-0.0294,-0.0118,0.0317
5.666,1,swarm_bot_2,0.9651,1.3589,-0.0142,-0.0127,0.019
5.667,2,swarm_bot_3,-0.3642,1.6934,0.002,-0.0101,0.0103
5.667,3,swarm_bot_4,-1.4172,0.8133,0.0185,-0.0053,0.0192
5.667,4,swarm_bot_5,-1.3456,-0.6018,0.0315,0.0028,0.0316
5.769,1,swarm_bot_2,0.9637,1.3576,-0.0139,-0.0126,0.0188
5.77,3,swarm_bot_4,-1.4154,0.8128,0.0182,-0.0054,0.019
5.77,4,swarm_bot_5,-1.3425,-0.6015,0.0314,0.0025,0.0315
5.77,0,swarm_bot_1,1.5041,0.0503,-0.0291,-0.012,0.0315
5.77,2,swarm_bot_3,-0.364,1.6924,0.0019,-0.0098,0.01
6.37,0,swarm_bot_1,1.5012,0.0491,-0.0289,-0.0122,0.0314
6.37,1,swarm_bot_2,0.9623,1.3564,-0.0136,-0.0125,0.0185
6.37,4,swarm_bot_5,-1.3394,-0.6013,0.0313,0.0022,0.0313
6.371,2,swarm_bot_3,-0.3638,1.6914,0.0019,-0.0096,0.0098
6.371,3,swarm_bot_4,-1.4136,0.8122,0.0179,-0.0054,0.0187
6.471,0,swarm_bot_1,1.4983,0.0478,-0.0287,-0.0124,0.0313
6.472,1,swarm_bot_2,0.961,1.3551,-0.0134,-0.0125,0.0183
6.472,4,swarm_bot_5,-1.3363,-0.6011,0.0312,0.0019,0.0312
6.473,2,swarm_bot_3,-0.3636,1.6905,0.0018,-0.0094,0.0095
6.473,3,swarm_bot_4,-1.4118,0.8117,0.0176,-0.0055,0.0185
6.585,0,swarm_bot_1,1.4955,0.0466,-0.0285,-0.0126,0.0312
6.585,1,swarm_bot_2,0.9597,1.3539,-0.0131,-0.0124,0.0181
6.585,2,swarm_bot_3,-0.3634,1.6896,0.0018,-0.0091,0.0093
6.585,3,swarm_bot_4,-1.4101,0.8111,0.0174,-0.0055,0.0182
6.585,4,swarm_bot_5,-1.3332,-0.601,0.0311,0.0016,0.0311
6.685,2,swarm_bot_3,-0.3633,1.6887,0.0017,-0.0089,0.0091
6.685,3,swarm_bot_4,-1.4084,0.8106,0.0171,-0.0056,0.018
6.685,0,swarm_bot_1,1.4926,0.0453,-0.0284,-0.0128,0.0311
6.685,1,swarm_bot_2,0.9584,1.3526,-0.0129,-0.0124,0.0179
6.686,4,swarm_bot_5,-1.3301,-0.6008,0.031,0.0014,0.031
7.187,0,swarm_bot_1,1.4898,0.044,-0.0282,-0.013,0.031
7.187,4,swarm_bot_5,-1.327,-0.6007,0.0309,0.0011,0.0309
7.188,1,swarm_bot_2,0.9571,1.3514,-0.0126,-0.0123,0.0176
7.188,2,swarm_bot_3,-0.3631,1.6878,0.0017,-0.0087,0.0089
7.188,3,swarm_bot_4,-1.4067,0.81,0.0169,-0.0056,0.0178
7.288,0,swarm_bot_1,1.487,0.0427,-0.0279,-0.0131,0.0308
7.288,1,swarm_bot_2,0.9559,1.3502,-0.0124,-0.0123,0.0175
7.288,2,swarm_bot_3,-0.3629,1.687,0.0017,-0.0085,0.0087
7.288,4,swarm_bot_5,-1.3239,-0.6006,0.0309,0.0008,0.0309
7.289,3,swarm_bot_4,-1.4051,0.8094,0.0161,-0.0058,0.0171
7.399,0,swarm_bot_1,1.4843,0.0413,-0.0276,-0.0133,0.0307
7.399,1,swarm_bot_2,0.9547,1.349,-0.0122,-0.0122,0.0173
7.4,2,swarm_bot_3,-0.3628,1.6861,0.0016,-0.0083,0.0085
7.4,4,swarm_bot_5,-1.3208,-0.6006,0.0308,0.0006,0.0308
7.4,3,swarm_bot_4,-1.4035,0.8089,0.0155,-0.0059,0.0166
7.504,1,swarm_bot_2,0.9535,1.3477,-0.0115,-0.0121,0.0166
7.504,2,swarm_bot_3,-0.3626,1.6853,0.0016,-0.0081,0.0083
7.504,3,swarm_bot_4,-1.402,0.8083,0.0149,-0.0061,0.0161
7.504,4,swarm_bot_5,-1.3177,-0.6006,0.0306,0.0003,0.0306
7.505,0,swarm_bot_1,1.4815,0.04,-0.0274,-0.0135,0.0305
8.106,0,swarm_bot_1,1.4788,0.0386,-0.0272,-0.0136,0.0304
8.106,1,swarm_bot_2,0.9525,1.3466,-0.0108,-0.0119,0.0161
8.106,2,swarm_bot_3,-0.3624,1.6845,0.0015,-0.0079,0.0081
8.107,3,swarm_bot_4,-1.4006,0.8076,0.0145,-0.0062,0.0157
8.107,4,swarm_bot_5,-1.3147,-0.6006,0.0304,0.0,0.0304
8.207,3,swarm_bot_4,-1.3992,0.807,0.0141,-0.0063,0.0154
8.208,0,swarm_bot_1,1.4761,0.0373,-0.027,-0.0138,0.0303
8.208,1,swarm_bot_2,0.9514,1.3454,-0.0103,-0.0118,0.0157
8.208,2,swarm_bot_3,-0.3623,1.6837,0.0015,-0.0077,0.0079
8.208,4,swarm_bot_5,-1.3117,-0.6006,0.0303,-0.0002,0.0303
8.322,0,swarm_bot_1,1.4734,0.0359,-0.0269,-0.0139,0.0303
8.323,1,swarm_bot_2,0.9504,1.3442,-0.0099,-0.0117,0.0153
8.323,2,swarm_bot_3,-0.3622,1.683,0.0015,-0.0076,0.0077
8.324,3,swarm_bot_4,-1.3978,0.8064,0.0137,-0.0063,0.0151
8.324,4,swarm_bot_5,-1.3086,-0.6006,0.0302,-0.0005,0.0302
8.427,4,swarm_bot_5,-1.3056,-0.6007,0.0301,-0.0007,0.0301
8.427,0,swarm_bot_1,1.4707,0.0345,-0.0267,-0.0141,0.0302
8.428,1,swarm_bot_2,0.9495,1.343,-0.0095,-0.0116,0.015
8.428,2,swarm_bot_3,-0.362,1.6822,0.0014,-0.0074,0.0075
8.428,3,swarm_bot_4,-1.3964,0.8057,0.0134,-0.0064,0.0149
9.029,2,swarm_bot_3,-0.3619,1.6815,0.0014,-0.0072,0.0074
9.029,3,swarm_bot_4,-1.3951,0.8051,0.0131,-0.0065,0.0147
9.029,4,swarm_bot_5,-1.3026,-0.6008,0.03,-0.0009,0.0301
9.03,0,swarm_bot_1,1.4681,0.033,-0.0266,-0.0142,0.0302
9.03,1,swarm_bot_2,0.9486,1.3419,-0.0091,-0.0116,0.0147
9.13,2,swarm_bot_3,-0.3617,1.6808,0.0014,-0.0071,0.0072
9.13,3,swarm_bot_4,-1.3938,0.8044,0.0129,-0.0066,0.0145
9.131,4,swarm_bot_5,-1.2996,-0.6009,0.03,-0.0011,0.03
9.131,0,swarm_bot_1,1.4654,0.0316,-0.0265,-0.0144,0.0301
9.131,1,swarm_bot_2,0.9477,1.3407,-0.0088,-0.0115,0.0145
9.243,2,swarm_bot_3,-0.3616,1.6801,0.0013,-0.0069,0.0071
9.244,3,swarm_bot_4,-1.3926,0.8038,0.0127,-0.0066,0.0143
9.245,0,swarm_bot_1,1.4628,0.0301,-0.0263,-0.0145,0.0301
9.245,1,swarm_bot_2,0.9468,1.3396,-0.0086,-0.0115,0.0143
9.246,4,swarm_bot_5,-1.2966,-0.601,0.0299,-0.0013,0.03
9.349,0,swarm_bot_1,1.4602,0.0287,-0.0262,-0.0146,0.03
9.349,1,swarm_bot_2,0.946,1.3384,-0.0083,-0.0114,0.0141
9.349,2,swarm_bot_3,-0.3615,1.6794,0.0013,-0.0068,0.0069
9.349,3,swarm_bot_4,-1.3913,0.8031,0.0125,-0.0067,0.0142
9.349,4,swarm_bot_5,-1.2936,-0.6012,0.0299,-0.0015,0.0299
9.95,1,swarm_bot_2,0.9452,1.3373,-0.0081,-0.0114,0.014
9.95,0,swarm_bot_1,1.4576,0.0272,-0.0261,-0.0148,0.03
9.95,2,swarm_bot_3,-0.3613,1.6788,0.0013,-0.0067,0.0068
9.95,3,swarm_bot_4,-1.3901,0.8024,0.0123,-0.0068,0.014
9.95,4,swarm_bot_5,-1.2907,-0.6014,0.0299,-0.0017,0.0299
10.051,1,swarm_bot_2,0.9444,1.3362,-0.0079,-0.0114,0.0138
10.051,0,swarm_bot_1,1.455,0.0257,-0.026,-0.0149,0.03
10.052,2,swarm_bot_3,-0.3612,1.6781,0.0013,-0.0065,0.0066
10.052,3,swarm_bot_4,-1.3889,0.8017,0.0121,-0.0068,0.0139
10.052,4,swarm_bot_5,-1.2877,-0.6015,0.0298,-0.0019,0.0299
10.16,1,swarm_bot_2,0.9436,1.335,-0.0077,-0.0114,0.0137
10.16,2,swarm_bot_3,-0.3611,1.6775,0.0012,-0.0064,0.0065
10.16,3,swarm_bot_4,-1.3877,0.801,0.0119,-0.0069,0.0138
10.161,4,swarm_bot_5,-1.2847,-0.6017,0.0298,-0.002,0.0299
10.161,0,swarm_bot_1,1.4524,0.0242,-0.026,-0.015,0.03
10.264,0,swarm_bot_1,1.4498,0.0227,-0.0259,-0.0151,0.03
10.264,2,swarm_bot_3,-0.361,1.6769,0.0012,-0.0063,0.0064
10.264,4,swarm_bot_5,-1.2817,-0.602,0.0298,-0.0022,0.0299
10.264,1,swarm_bot_2,0.9429,1.3339,-0.0075,-0.0113,0.0136
10.265,3,swarm_bot_4,-1.3865,0.8003,0.0118,-0.0069,0.0137
10.867,3,swarm_bot_4,-1.3854,0.7996,0.0116,-0.007,0.0136
10.867,4,swarm_bot_5,-1.2787,-0.6022,0.0298,-0.0023,0.0298
10.867,0,swarm_bot_1,1.4472,0.0212,-0.0258,-0.0153,0.03
10.867,1,swarm_bot_2,0.9421,1.3328,-0.0074,-0.0113,0.0135
10.868,2,swarm_bot_3,-0.3609,1.6762,0.0012,-0.0061,0.0063
10.968,0,swarm_bot_1,1.4446,0.0196,-0.0257,-0.0154,0.0299
10.968,1,swarm_bot_2,0.9414,1.3316,-0.0072,-0.0113,0.0134
10.968,4,swarm_bot_5,-1.2758,-0.6024,0.0297,-0.0025,0.0298
10.969,2,swarm_bot_3,-0.3607,1.6756,0.0012,-0.006,0.0061
10.969,3,swarm_bot_4,-1.3842,0.7989,0.0115,-0.0071,0.0135
11.08,1,swarm_bot_2,0.9407,1.3305,-0.007,-0.0113,0.0133
11.08,2,swarm_bot_3,-0.3606,1.675,0.0012,-0.0059,0.006
11.081,3,swarm_bot_4,-1.3831,0.7982,0.0113,-0.0071,0.0134
11.081,4,swarm_bot_5,-1.2728,-0.6027,0.0297,-0.0026,0.0298
11.083,0,swarm_bot_1,1.4421,0.0181,-0.0256,-0.0155,0.0299
11.183,2,swarm_bot_3,-0.3605,1.6745,0.0011,-0.0058,0.0059
11.183,3,swarm_bot_4,-1.382,0.7975,0.0112,-0.0072,0.0133
11.183,0,swarm_bot_1,1.4395,0.0165,-0.0256,-0.0156,0.0299
11.183,1,swarm_bot_2,0.94,1.3294,-0.0069,-0.0113,0.0132
11.184,4,swarm_bot_5,-1.2698,-0.603,0.0297,-0.0028,0.0298
11.784,1,swarm_bot_2,0.9394,1.3283,-0.0068,-0.0113,0.0132
11.784,2,swarm_bot_3,-0.3604,1.6739,0.0011,-0.0057,0.0058
11.784,0,swarm_bot_1,1.437,0.015,-0.0255,-0.0157,0.0299
11.785,3,swarm_bot_4,-1.3809,0.7968,0.0111,-0.0072,0.0132
11.785,4,swarm_bot_5,-1.2669,-0.6033,0.0297,-0.0029,0.0298
11.885,0,swarm_bot_1,1.4344,0.0134,-0.0254,-0.0158,0.0299
11.885,1,swarm_bot_2,0.9387,1.3271,-0.0066,-0.0113,0.0131
11.886,2,swarm_bot_3,-0.3603,1.6733,0.0011,-0.0056,0.0057
11.886,3,swarm_bot_4,-1.3798,0.7961,0.0109,-0.0073,0.0131
11.886,4,swarm_bot_5,-1.2639,-0.6036,0.0297,-0.003,0.0298
11.997,1,swarm_bot_2,0.938,1.326,-0.0065,-0.0113,0.013
11.997,0,swarm_bot_1,1.4319,0.0118,-0.0254,-0.0159,0.0299
11.998,4,swarm_bot_5,-1.2609,-0.6039,0.0296,-0.0031,0.0298
11.998,2,swarm_bot_3,-0.3602,1.6728,0.0011,-0.0055,0.0056
11.998,3,swarm_bot_4,-1.3787,0.7953,0.0108,-0.0073,0.0131
12.101,1,swarm_bot_2,0.9374,1.3249,-0.0064,-0.0113,0.0129
12.102,0,swarm_bot_1,1.4294,0.0102,-0.0253,-0.0159,0.0299
12.102,2,swarm_bot_3,-0.3601,1.6723,0.0011,-0.0054,0.0055
12.102,3,swarm_bot_4,-1.3776,0.7946,0.0107,-0.0074,0.013
12.102,4,swarm_bot_5,-1.258,-0.6042,0.0296,-0.0033,0.0298
12.703,0,swarm_bot_1,1.4268,0.0086,-0.0252,-0.016,0.0299
12.703,3,swarm_bot_4,-1.3765,0.7939,0.0106,-0.0074,0.0129
12.703,4,swarm_bot_5,-1.255,-0.6045,0.0296,-0.0034,0.0298
12.704,1,swarm_bot_2,0.9368,1.3237,-0.0062,-0.0113,0.0129
12.704,2,swarm_bot_3,-0.36,1.6717,0.001,-0.0053,0.0054
12.804,1,swarm_bot_2,0.9362,1.3226,-0.0061,-0.0113,0.0128
12.804,2,swarm_bot_3,-0.3599,1.6712,0.001,-0.0052,0.0053
12.805,4,swarm_bot_5,-1.2521,-0.6049,0.0296,-0.0035,0.0298
12.805,0,swarm_bot_1,1.4243,0.007,-0.0252,-0.0161,0.0299
12.805,3,swarm_bot_4,-1.3755,0.7931,0.0105,-0.0075,0.0129
12.915,0,swarm_bot_1,1.4218,0.0054,-0.0251,-0.0162,0.0299
12.915,1,swarm_bot_2,0.9356,1.3215,-0.006,-0.0113,0.0128
12.915,2,swarm_bot_3,-0.3598,1.6707,0.001,-0.0051,0.0052
12.916,3,swarm_bot_4,-1.3745,0.7924,0.0104,-0.0075,0.0128
12.916,4,swarm_bot_5,-1.2491,-0.6052,0.0296,-0.0036,0.0298
13.016,0,swarm_bot_1,1.4193,0.0037,-0.0251,-0.0163,0.0299
13.017,1,swarm_bot_2,0.935,1.3204,-0.0059,-0.0113,0.0127
13.017,2,swarm_bot_3,-0.3597,1.6702,0.001,-0.005,0.0051
13.017,3,swarm_bot_4,-1.3734,0.7916,0.0103,-0.0076,0.0128
13.017,4,swarm_bot_5,-1.2461,-0.6056,0.0296,-0.0037,0.0298
13.619,4,swarm_bot_5,-1.2432,-0.606,0.0295,-0.0038,0.0298
13.619,0,swarm_bot_1,1.4168,0.0021,-0.025,-0.0163,0.0299
13.619,1,swarm_bot_2,0.9344,1.3192,-0.0058,-0.0113,0.0127
13.62,2,swarm_bot_3,-0.3596,1.6697,0.001,-0.0049,0.005
13.62,3,swarm_bot_4,-1.3724,0.7908,0.0102,-0.0076,0.0127
13.72,0,swarm_bot_1,1.4143,0.0005,-0.025,-0.0164,0.0299
13.721,2,swarm_bot_3,-0.3595,1.6692,0.001,-0.0048,0.0049
13.721,1,swarm_bot_2,0.9338,1.3181,-0.0057,-0.0113,0.0126
13.721,3,swarm_bot_4,-1.3714,0.7901,0.0101,-0.0077,0.0126
13.721,4,swarm_bot_5,-1.2402,-0.6064,0.0295,-0.0039,0.0298
13.831,0,swarm_bot_1,1.4118,-0.0012,-0.0249,-0.0165,0.0299
13.831,1,swarm_bot_2,0.9333,1.317,-0.0056,-0.0113,0.0126
13.831,2,swarm_bot_3,-0.3594,1.6688,0.001,-0.0047,0.0048
13.832,3,swarm_bot_4,-1.3704,0.7893,0.01,-0.0077,0.0126
13.832,4,swarm_bot_5,-1.2373,-0.6068,0.0295,-0.004,0.0298
13.937,0,swarm_bot_1,1.4093,-0.0028,-0.0249,-0.0166,0.0299
13.938,1,swarm_bot_2,0.9327,1.3159,-0.0055,-0.0113,0.0125
13.938,2,swarm_bot_3,-0.3593,1.6683,0.0009,-0.0047,0.0047
13.938,3,swarm_bot_4,-1.3694,0.7885,0.0099,-0.0078,0.0126
13.938,4,swarm_bot_5,-1.2343,-0.6072,0.0295,-0.004,0.0298
14.538,0,swarm_bot_1,1.4068,-0.0045,-0.0248,-0.0166,0.0299
14.538,2,swarm_bot_3,-0.3592,1.6678,0.0009,-0.0046,0.0047
14.538,3,swarm_bot_4,-1.3684,0.7877,0.0098,-0.0078,0.0125
14.539,4,swarm_bot_5,-1.2314,-0.6076,0.0295,-0.0041,0.0298
14.539,1,swarm_bot_2,0.9322,1.3147,-0.0054,-0.0113,0.0125
14.64,0,swarm_bot_1,1.4044,-0.0062,-0.0248,-0.0167,0.0299
14.64,4,swarm_bot_5,-1.2284,-0.608,0.0295,-0.0042,0.0298
14.64,1,swarm_bot_2,0.9317,1.3136,-0.0053,-0.0113,0.0124
14.641,2,swarm_bot_3,-0.3591,1.6674,0.0009,-0.0045,0.0046
14.641,3,swarm_bot_4,-1.3675,0.787,0.0097,-0.0078,0.0125
14.749,0,swarm_bot_1,1.4019,-0.0078,-0.0247,-0.0167,0.0299
14.749,4,swarm_bot_5,-1.2255,-0.6084,0.0295,-0.0043,0.0298
14.75,1,swarm_bot_2,0.9312,1.3125,-0.0052,-0.0113,0.0124
14.75,2,swarm_bot_3,-0.359,1.6669,0.0009,-0.0044,0.0045
